name,price,date
Potatoes (new),0.8041735,Apr-00
Potatoes (new),0.931811,May-00
Potatoes (new),0.7395385,Jun-00
Potatoes (new),0.6367037,Jul-00
Potatoes (new),0.656692,Aug-00
Potatoes (new),0.6747736,Sep-00
Potatoes (new),0.6886383,Oct-00
Potatoes (new),0.7907692,Nov-00
Potatoes (new),0.8267068,Dec-00
Potatoes (new),0.8863223,Jan-01
Potatoes (new),0.8978571,Feb-01
Potatoes (new),0.887541,Mar-01
Potatoes (new),0.9165748,Apr-01
Potatoes (new),1.078902,May-01
Potatoes (new),1.121053,Jun-01
Potatoes (new),0.8098823,Jul-01
Potatoes (new),0.7163602,Aug-01
Potatoes (new),0.697314,Sep-01
Potatoes (new),0.7518908,Oct-01
Potatoes (new),0.8131675,Nov-01
Potatoes (new),0.899397,Dec-01
Potatoes (new),0.9471721,Jan-02
Potatoes (new),0.9614286,Feb-02
Potatoes (new),0.958376,Mar-02
Potatoes (new),1.068294,Apr-02
Potatoes (new),1.023566,May-02
Potatoes (new),0.800082,Jun-02
Potatoes (new),0.7397034,Jul-02
Potatoes (new),0.6890541,Aug-02
Potatoes (new),0.6911064,Sep-02
Potatoes (new),0.7372199,Oct-02
Potatoes (new),0.8136082,Nov-02
Potatoes (new),0.911561,Dec-02
Potatoes (new),0.9138158,Jan-03
Potatoes (new),0.9250447,Feb-03
Potatoes (new),0.9133477,Mar-03
Potatoes (new),0.963516,Apr-03
Potatoes (new),0.9952174,May-03
Potatoes (new),0.8265766,Jun-03
Potatoes (new),0.6803653,Jul-03
Potatoes (new),0.7365766,Aug-03
Potatoes (new),0.7504651,Sep-03
Potatoes (new),0.8094884,Oct-03
Potatoes (new),0.9211165,Nov-03
Potatoes (new),1.051293,Dec-03
Potatoes (new),1.068957,Jan-04
Potatoes (new),1.061512,Feb-04
Potatoes (new),1.075113,Mar-04
Potatoes (new),1.050678,Apr-04
Potatoes (new),1.152032,May-04
Potatoes (new),1.049594,Jun-04
Potatoes (new),0.9098148,Jul-04
Potatoes (new),0.837324,Aug-04
Potatoes (new),0.8116592,Sep-04
Potatoes (new),0.8341905,Oct-04
Potatoes (new),0.9,Nov-04
Potatoes (new),0.93,Dec-04
Potatoes (new),0.9914286,Jan-05
Potatoes (new),0.9913441,Feb-05
Potatoes (new),1.00019,Mar-05
Potatoes (new),1.024,Apr-05
Potatoes (new),0.9492647,May-05
Potatoes (new),0.9480693,Jun-05
Potatoes (new),0.8648879,Jul-05
Potatoes (new),0.8405752,Aug-05
Potatoes (new),0.8526512,Sep-05
Potatoes (new),0.8882051,Oct-05
Potatoes (new),0.9229231,Nov-05
Potatoes (new),0.9141204,Dec-05
Potatoes (new),0.968,Jan-06
Potatoes (new),0.960098,Feb-06
Potatoes (new),0.9742718,Mar-06
Potatoes (new),0.9796227,Apr-06
Potatoes (new),1.092538,May-06
Potatoes (new),1.05067,Jun-06
Potatoes (new),0.9352195,Jul-06
Potatoes (new),0.8626168,Aug-06
Potatoes (new),0.907931,Sep-06
Potatoes (new),0.9247761,Oct-06
Potatoes (new),1.017617,Nov-06
Potatoes (new),1.067632,Dec-06
Potatoes (new),1.073351,Jan-07
Potatoes (new),1.097742,Feb-07
Potatoes (new),1.086618,Mar-07
Potatoes (new),1.123266,Apr-07
Potatoes (new),1.206087,May-07
Potatoes (new),1.109738,Jun-07
Potatoes (new),0.9743721,Jul-07
Potatoes (new),0.958349,Aug-07
Potatoes (new),0.9643602,Sep-07
Potatoes (new),0.98225,Oct-07
Potatoes (new),1.056337,Nov-07
Potatoes (new),1.098827,Dec-07
Potatoes (new),1.118775,Jan-08
Potatoes (new),1.124286,Feb-08
Potatoes (new),1.145714,Mar-08
Potatoes (new),1.1467,Apr-08
Potatoes (new),1.322365,May-08
Potatoes (new),1.419016,Jun-08
Potatoes (new),1.256359,Jul-08
Potatoes (new),1.219723,Aug-08
Potatoes (new),1.263443,Sep-08
Potatoes (new),1.243043,Oct-08
Potatoes (new),1.299163,Nov-08
Potatoes (new),1.335274,Dec-08
Potatoes (new),1.355075,Jan-09
Potatoes (new),1.343846,Feb-09
Potatoes (new),1.355811,Mar-09
Potatoes (new),1.40521,Apr-09
Potatoes (new),1.511241,May-09
Potatoes (new),1.441607,Jun-09
Potatoes (new),1.305784,Jul-09
Potatoes (new),1.262323,Aug-09
Potatoes (new),1.257538,Sep-09
Potatoes (new),1.269897,Oct-09
Potatoes (new),1.308238,Nov-09
Potatoes (new),1.362688,Dec-09
Potatoes (new),1.400155,Jan-10
Potatoes (new),1.329261,Feb-10
Potatoes (new),1.320621,Mar-10
Potatoes (new),1.376339,Apr-10
Potatoes (new),1.532125,May-10
Potatoes (new),1.882484,Jun-10
Potatoes (new),1.628514,Jul-10
Potatoes (new),1.607333,Aug-10
Potatoes (new),1.46545,Sep-10
Potatoes (new),1.447565,Oct-10
Potatoes (new),1.496667,Nov-10
Potatoes (new),1.549076,Dec-10
Potatoes (new),1.558962,Jan-11
Potatoes (new),1.505223,Feb-11
Potatoes (new),1.492825,Mar-11
Potatoes (new),1.497278,Apr-11
Potatoes (new),1.595968,May-11
Potatoes (new),1.560308,Jun-11
Potatoes (new),1.430844,Jul-11
Potatoes (new),1.391739,Aug-11
Potatoes (new),1.431658,Sep-11
Potatoes (new),1.394384,Oct-11
Potatoes (new),1.370352,Nov-11
Potatoes (new),1.39,Dec-11
Potatoes (new),1.4697,Jan-12
Potatoes (new),1.456175,Feb-12
Potatoes (new),1.462624,Mar-12
Potatoes (new),1.449479,Apr-12
Potatoes (new),1.466389,May-12
Potatoes (new),1.508855,Jun-12
Potatoes (new),1.506292,Jul-12
Potatoes (new),1.464913,Aug-12
Potatoes (new),1.48608,Sep-12
Potatoes (new),1.537744,Oct-12
Potatoes (new),1.646961,Nov-12
Potatoes (new),1.695408,Dec-12
Potatoes (new),1.787867,Jan-13
Potatoes (new),1.762174,Feb-13
Potatoes (new),1.74,Mar-13
Potatoes (new),1.754233,Apr-13
Potatoes (new),1.679679,May-13
Potatoes (new),1.820435,Jun-13
Potatoes (new),1.691702,Jul-13
Potatoes (new),1.54457,Aug-13
Potatoes (new),1.433385,Sep-13
Potatoes (new),1.502684,Oct-13
Potatoes (new),1.567389,Nov-13
Potatoes (new),1.582781,Dec-13
Potatoes (new),1.699148,Jan-14
Potatoes (new),1.594472,Feb-14
Potatoes (new),1.652139,Mar-14
Potatoes (new),1.645549,Apr-14
Potatoes (new),1.606164,May-14
Potatoes (new),1.592674,Jun-14
Potatoes (new),1.529351,Jul-14
Potatoes (new),1.480052,Aug-14
Potatoes (new),1.487487,Sep-14
Potatoes (new),1.502552,Oct-14
Potatoes (new),1.533085,Nov-14
Potatoes (new),1.634815,Dec-14
Potatoes (new),1.638206,Jan-15
Potatoes (new),1.626023,Feb-15
Potatoes (new),1.6122,Mar-15
Potatoes (new),1.640612,Apr-15
Potatoes (new),1.461987,May-15
Potatoes (new),1.486053,Jun-15
Potatoes (new),1.553481,Jul-15
Potatoes (new),1.417282,Aug-15
Potatoes (new),1.448254,Sep-15
Potatoes (new),1.472947,Oct-15
Potatoes (new),1.471505,Nov-15
Potatoes (new),1.588122,Dec-15
Potatoes (new),1.668598,Jan-16
Potatoes (new),1.65522,Feb-16
Potatoes (new),1.60358,Mar-16
Potatoes (new),1.621265,Apr-16
Potatoes (new),1.557761,May-16
Potatoes (new),1.594552,Jun-16
Potatoes (new),1.577168,Jul-16
Potatoes (new),1.493226,Aug-16
Potatoes (new),1.491168,Sep-16
Potatoes (new),1.52592,Oct-16
Potatoes (new),1.555517,Nov-16
Potatoes (new),1.649171,Dec-16
Potatoes (new),1.723617,Jan-17
Potatoes (new),1.712697,Feb-17
Potatoes (new),1.571628,Dec-17
Potatoes (new),1.376409,Dec-18
Potatoes (new),1.390894,Jan-19
Potatoes (new),1.435923,Feb-19
Potatoes (new),1.4275,Mar-19
Potatoes (new),1.438802,Apr-19
Potatoes (new),1.392835,May-19
Potatoes (new),1.414989,Jun-19
Potatoes (new),1.412731,Jul-19
Potatoes (new),1.350779,Aug-19
Potatoes (new),1.365327,Sep-19
Potatoes (new),1.379274,Oct-19
Potatoes (new),1.362802,Nov-19
Potatoes (new),1.376508,Dec-19
Potatoes (new),1.423878,Jan-20
Potatoes (new),1.404708,Feb-20
Potatoes (new),1.432682,Mar-20
Potatoes (new),1.477712,Apr-20
Potatoes (new),1.492043,May-20
Potatoes (new),1.54607,Jun-20
Potatoes (new),1.460318,Jul-20
Potatoes (new),1.434665,Aug-20
Potatoes (new),1.393319,Sep-20
Potatoes (new),1.339246,Oct-20
Potatoes (new),1.443839,Nov-20
Potatoes (new),1.407714,Dec-20
Potatoes (new),1.404596,Jan-21
Potatoes (new),1.373101,Feb-21
Potatoes (new),1.387771,Mar-21
Potatoes (new),1.435346,Apr-21
Potatoes (new),1.47,May-21
Potatoes (new),1.43418,Jun-21
Potatoes (new),1.396689,Jul-21
Potatoes (new),1.342777,Aug-21
Potatoes (new),1.32509,Sep-21
Potatoes (new),1.33497,Oct-21
Potatoes (new),1.314342,Nov-21
Potatoes (new),1.387555,Dec-21
Potatoes (new),1.437723,Jan-22
Potatoes (new),1.423878,Feb-22
Potatoes (new),1.389416,Mar-22
Potatoes (new),1.374888,Apr-22
Potatoes (new),1.358554,May-22
Potatoes (new),1.372709,Jun-22
Potatoes (new),1.373967,Jul-22
Potatoes (new),1.37006,Aug-22
Potatoes (new),1.389509,Sep-22
Potatoes (new),1.362944,Oct-22
Potatoes (new),1.393711,Nov-22
